1HisotryHomeWinRatio,1HistoryAwayWinRatio,1awayGainPoins,1awayLosePoins,1homeGainPoins,1homeLosePoins,2promotion,Season,Team,firstPlay,inPlayoff,inPlayoff_prediction,playoff_ratio,
82.92682927,48.7804878,5.487804878,5.195121951,11.26829268,11.14634146,2,1989,DET,0,TRUE,TRUE,0.64,0
5,5,0,0,0,0,0,1989,CHA,1,FALSE,FALSE,0.64,0
75.6097561,26.82926829,7.341463415,7.243902439,7.902439024,5.902439024,1,1989,CLE,0,TRUE,TRUE,0.64,0
56.09756098,19.51219512,11.82926829,12.56097561,4.682926829,4.926829268,1,1989,SAN,0,FALSE,FALSE,0.64,0
39.02439024,9.756097561,10,14.95121951,3.219512195,3.414634146,1,1989,GSW,0,TRUE,FALSE,0.64,1
46.34146341,12.19512195,12.31707317,12.12195122,4.829268293,5.170731707,0,1989,SAC,0,FALSE,FALSE,0.64,0
60.97560976,31.70731707,7.195121951,7.902439024,7.170731707,7.219512195,2,1989,WAS,0,FALSE,TRUE,0.64,1
5,5,0,0,0,0,0,1989,MIA,1,FALSE,FALSE,0.64,0
73.17073171,41.46341463,5.146341463,6.317073171,7.87804878,8.024390244,2,1990,CHI,0,TRUE,TRUE,0.592592593,0
90.24390244,48.7804878,4.609756098,4.463414634,15.85365854,16.24390244,2,1990,CLE,0,TRUE,TRUE,0.592592593,0
78.04878049,24.3902439,7.682926829,8.292682927,9.170731707,9.12195122,2,1990,BOS,0,TRUE,TRUE,0.592592593,0
75.6097561,43.90243902,6.317073171,6.146341463,10.58536585,10.75609756,2,1990,MIL,0,TRUE,TRUE,0.592592593,0
82.92682927,41.46341463,7.756097561,7.658536585,14.34146341,14.02439024,2,1990,UTA,0,TRUE,TRUE,0.592592593,0
85.36585366,21.95121951,10,9.56097561,11.87804878,12.29268293,2,1990,DEN,0,TRUE,TRUE,0.592592593,0
85.36585366,48.7804878,5.536585366,5.292682927,15.31707317,15.58536585,1,1990,PHX,0,TRUE,TRUE,0.592592593,0
70.73170732,34.14634146,9.634146341,10.09756098,8.609756098,9.048780488,1,1990,GSW,0,FALSE,FALSE,0.592592593,0
90.24390244,63.41463415,4.829268293,4.43902439,10.56097561,4.365853659,2,1990,DET,0,TRUE,TRUE,0.592592593,0
85.36585366,41.46341463,4.756097561,4.87804878,10.26829268,9.56097561,2,1990,NYK,0,TRUE,TRUE,0.592592593,0
80.48780488,46.34146341,4.975609756,5.219512195,12.12195122,9.195121951,2,1990,ATL,0,FALSE,TRUE,0.592592593,1
48.7804878,19.51219512,10.95121951,10.7804878,5.902439024,5.829268293,0,1990,IND,0,TRUE,FALSE,0.592592593,1
68.29268293,26.82926829,6.634146341,6.975609756,9.975609756,10,2,1990,POR,0,TRUE,TRUE,0.592592593,0
51.2195122,14.63414634,10.70731707,12.17073171,6.975609756,5.146341463,0,1990,SAC,0,FALSE,FALSE,0.592592593,0
29.26829268,19.51219512,11.26829268,11.12195122,1.829268293,2,0,1990,CHA,0,FALSE,FALSE,0.592592593,0
73.17073171,24.3902439,9.268292683,9.341463415,6.487804878,6.926829268,1,1990,WAS,0,FALSE,FALSE,0.592592593,0
58.53658537,34.14634146,8.195121951,7.780487805,7.902439024,7.902439024,1,1990,DAL,0,TRUE,TRUE,0.592592593,0
85.36585366,53.65853659,5.097560976,4.926829268,11.90243902,10.46341463,2,1990,LAK,0,TRUE,TRUE,0.592592593,0
75.6097561,39.02439024,6.512195122,6.536585366,10.53658537,9.536585366,2,1990,SEA,0,FALSE,TRUE,0.592592593,1
5,5,0,0,0,0,0,1990,MIN,1,FALSE,FALSE,0.592592593,0
29.26829268,7.317073171,15.46341463,15.41463415,2.170731707,2.804878049,0,1990,MIA,0,FALSE,FALSE,0.592592593,0
41.46341463,21.95121951,6.682926829,12.41463415,3.219512195,3.536585366,0,1990,NJN,0,FALSE,FALSE,0.592592593,0
41.46341463,9.756097561,16.53658537,16.82926829,2.292682927,2.365853659,0,1990,LAC,0,FALSE,FALSE,0.592592593,0
75.6097561,34.14634146,8.146341463,7.87804878,8.341463415,8.390243902,2,1990,HOU,0,TRUE,TRUE,0.592592593,0
5,5,0,0,0,0,0,1990,ORL,1,FALSE,FALSE,0.592592593,0
43.90243902,7.317073171,7.170731707,16.53658537,6.243902439,6.487804878,1,1990,SAN,0,TRUE,FALSE,0.592592593,1
73.17073171,39.02439024,6.853658537,6.756097561,7.463414634,6.731707317,1,1990,PHI,0,TRUE,TRUE,0.592592593,0
68.29268293,36.58536585,8.780487805,8.707317073,9.902439024,9.829268293,2,1991,DEN,0,FALSE,TRUE,0.592592593,1
65.85365854,24.3902439,11.04878049,11.63414634,7.926829268,7.853658537,1,1991,GSW,0,TRUE,FALSE,0.592592593,1
31.70731707,14.63414634,11.75609756,11.85365854,2.756097561,2.975609756,0,1991,CHA,0,FALSE,FALSE,0.592592593,0
70.73170732,39.02439024,5.341463415,5.707317073,7.926829268,8.268292683,2,1991,NYK,0,TRUE,TRUE,0.592592593,0
87.80487805,46.34146341,4.902439024,5.56097561,9.56097561,7.390243902,2,1991,CHI,0,TRUE,TRUE,0.592592593,0
82.92682927,46.34146341,5.243902439,5,12.82926829,13.31707317,2,1991,PHI,0,TRUE,TRUE,0.592592593,0
60.97560976,39.02439024,6.487804878,6.146341463,7.43902439,6.170731707,1,1991,ATL,0,TRUE,TRUE,0.592592593,0
29.26829268,14.63414634,14.36585366,14.17073171,2.317073171,2.658536585,0,1991,ORL,0,FALSE,FALSE,0.592592593,0
85.36585366,58.53658537,3.731707317,3.585365854,11.24390244,11.36585366,2,1991,DET,0,TRUE,TRUE,0.592592593,0
65.85365854,41.46341463,7.756097561,8.219512195,6.195121951,6.341463415,2,1991,MIL,0,TRUE,TRUE,0.592592593,0
73.17073171,53.65853659,5.707317073,5.219512195,9.414634146,6.634146341,2,1991,BOS,0,TRUE,TRUE,0.592592593,0
65.85365854,36.58536585,8.536585366,8.195121951,8.048780488,7.512195122,2,1991,CLE,0,FALSE,TRUE,0.592592593,1
87.80487805,46.34146341,6.341463415,6.56097561,12.80487805,12.70731707,2,1991,UTA,0,TRUE,TRUE,0.592592593,0
78.04878049,53.65853659,4.365853659,4.43902439,13.80487805,13.58536585,2,1991,PHX,0,TRUE,TRUE,0.592592593,0
26.82926829,17.07317073,13.51219512,15.24390244,2.756097561,2.804878049,0,1991,MIA,0,FALSE,FALSE,0.592592593,0
48.7804878,26.82926829,8.341463415,8.487804878,5.87804878,6.12195122,0,1991,WAS,0,FALSE,FALSE,0.592592593,0
85.36585366,58.53658537,4.975609756,4.780487805,13.48780488,12.68292683,2,1991,POR,0,TRUE,TRUE,0.592592593,0
75.6097561,24.3902439,8.365853659,8.56097561,10.29268293,10.07317073,2,1991,HOU,0,TRUE,TRUE,0.592592593,0
41.46341463,12.19512195,7.731707317,9.804878049,4.658536585,4.902439024,0,1991,MIN,0,FALSE,FALSE,0.592592593,0
73.17073171,41.46341463,7.609756098,7.390243902,7.87804878,7.585365854,1,1991,DAL,0,FALSE,TRUE,0.592592593,1
68.29268293,34.14634146,8.43902439,8.195121951,7.414634146,7.56097561,1,1991,IND,0,TRUE,TRUE,0.592592593,0
31.70731707,9.756097561,4.219512195,13.12195122,2.853658537,3.048780488,0,1991,NJN,0,FALSE,FALSE,0.592592593,0
48.7804878,24.3902439,8.707317073,9.682926829,6.024390244,6.268292683,0,1991,LAC,0,FALSE,FALSE,0.592592593,0
39.02439024,17.07317073,10.19512195,10.80487805,5.43902439,5.634146341,0,1991,SAC,0,FALSE,FALSE,0.592592593,0
73.17073171,26.82926829,9.43902439,9.195121951,9.853658537,9.341463415,1,1991,SEA,0,TRUE,TRUE,0.592592593,0
82.92682927,53.65853659,4.951219512,4.853658537,7.829268293,6.853658537,1,1991,SAN,0,TRUE,TRUE,0.592592593,0
90.24390244,63.41463415,3.048780488,3.829268293,12.41463415,7.219512195,2,1991,LAK,0,TRUE,TRUE,0.592592593,0
75.6097561,51.2195122,4.43902439,4.951219512,8.902439024,8.926829268,2,1992,HOU,0,FALSE,TRUE,0.592592593,1
80.48780488,60.97560976,3.219512195,3.756097561,12.3902439,10.51219512,2,1992,LAK,0,TRUE,TRUE,0.592592593,0
85.36585366,51.2195122,4.731707317,6.341463415,13.68292683,13.97560976,2,1992,BOS,0,TRUE,TRUE,0.592592593,0
41.46341463,21.95121951,10.53658537,10.3902439,3.634146341,4.024390244,0,1992,CHA,0,FALSE,FALSE,0.592592593,0
87.80487805,65.85365854,2.585365854,2.87804878,14.04878049,11.26829268,2,1992,POR,0,TRUE,TRUE,0.592592593,0
56.09756098,24.3902439,7.853658537,7.780487805,5.390243902,4.707317073,1,1992,CLE,0,TRUE,FALSE,0.592592593,1
41.46341463,7.317073171,9.853658537,17.07317073,3.170731707,3.951219512,1,1992,DEN,0,FALSE,FALSE,0.592592593,0
73.17073171,34.14634146,7.414634146,7.390243902,10,7.975609756,1,1992,GSW,0,TRUE,TRUE,0.592592593,0
70.73170732,29.26829268,8.512195122,9.170731707,7.926829268,7.317073171,2,1992,IND,0,TRUE,TRUE,0.592592593,0
51.2195122,21.95121951,11.17073171,11.04878049,4.024390244,4.073170732,0,1992,WAS,0,FALSE,FALSE,0.592592593,0
78.04878049,43.90243902,5.756097561,5.804878049,8.414634146,7.731707317,2,1992,DET,0,TRUE,TRUE,0.592592593,0
80.48780488,36.58536585,5.951219512,6.487804878,9.268292683,7.390243902,2,1992,MIL,0,FALSE,TRUE,0.592592593,1
80.48780488,53.65853659,4.097560976,4,9.56097561,8.12195122,2,1992,SAN,0,TRUE,TRUE,0.592592593,0
48.7804878,19.51219512,4.926829268,9.804878049,4.902439024,5.146341463,1,1992,DAL,0,FALSE,FALSE,0.592592593,0
51.2195122,19.51219512,10.24390244,10.19512195,6.390243902,4.804878049,0,1992,MIN,0,FALSE,FALSE,0.592592593,0
87.80487805,43.90243902,6,6.902439024,11.7804878,9.365853659,2,1992,UTA,0,TRUE,TRUE,0.592592593,0
58.53658537,17.07317073,10.02439024,10.92682927,6.195121951,5.975609756,0,1992,ORL,0,FALSE,FALSE,0.592592593,0
51.2195122,43.90243902,4.682926829,5.682926829,5.804878049,5.268292683,2,1992,NYK,0,TRUE,TRUE,0.592592593,0
68.29268293,31.70731707,7.365853659,7.926829268,10.19512195,10.02439024,1,1992,SEA,0,TRUE,TRUE,0.592592593,0
78.04878049,56.09756098,5.609756098,5.024390244,11.26829268,10.92682927,2,1992,PHX,0,TRUE,TRUE,0.592592593,0
58.53658537,2.43902439,0.731707317,15.02439024,6.195121951,5.658536585,0,1992,SAC,0,FALSE,FALSE,0.592592593,0
56.09756098,19.51219512,8.146341463,9.853658537,5.780487805,5.804878049,0,1992,LAC,0,TRUE,FALSE,0.592592593,1
85.36585366,63.41463415,3.902439024,3.512195122,14.41463415,14.02439024,2,1992,CHI,0,TRUE,TRUE,0.592592593,0
70.73170732,36.58536585,6.146341463,6.951219512,5.804878049,5.390243902,2,1992,PHI,0,FALSE,TRUE,0.592592593,1
48.7804878,14.63414634,10.68292683,10.80487805,6.146341463,5.926829268,0,1992,NJN,0,TRUE,FALSE,0.592592593,1
43.90243902,14.63414634,8.536585366,11.58536585,4.87804878,4.780487805,0,1992,MIA,0,TRUE,FALSE,0.592592593,1
70.73170732,34.14634146,7.365853659,7.073170732,8.170731707,8.317073171,1,1992,ATL,0,FALSE,TRUE,0.592592593,1
53.65853659,21.95121951,7.926829268,10.82926829,6.195121951,6.43902439,0,1993,CHA,0,TRUE,FALSE,0.592592593,1
34.14634146,26.82926829,5.87804878,8.658536585,3.902439024,3.951219512,0,1993,WAS,0,FALSE,FALSE,0.592592593,0
90.24390244,43.90243902,5.12195122,4.853658537,14.19512195,10.87804878,2,1993,UTA,0,TRUE,TRUE,0.592592593,0
75.6097561,58.53658537,5.56097561,5.024390244,9.926829268,9.097560976,2,1993,GSW,0,FALSE,TRUE,0.592592593,1
70.73170732,39.02439024,6.365853659,6.512195122,8.243902439,8.317073171,1,1993,LAC,0,TRUE,TRUE,0.592592593,0
58.53658537,46.34146341,8.317073171,8.12195122,6.219512195,6.097560976,2,1993,LAK,0,TRUE,TRUE,0.592592593,0
56.09756098,29.26829268,8.390243902,8.146341463,6.658536585,6.609756098,1,1993,PHI,0,FALSE,TRUE,0.592592593,1
60.97560976,36.58536585,8.243902439,8.12195122,6.048780488,5.804878049,1,1993,NJN,0,TRUE,FALSE,0.592592593,1
51.2195122,19.51219512,12.65853659,13.09756098,3.731707317,2.487804878,0,1993,SAC,0,FALSE,FALSE,0.592592593,0
75.6097561,39.02439024,5.487804878,6.414634146,10.3902439,10.65853659,2,1993,SAN,0,TRUE,TRUE,0.592592593,0
31.70731707,19.51219512,10.53658537,11.3902439,2.926829268,3,0,1993,ORL,0,FALSE,FALSE,0.592592593,0
68.29268293,24.3902439,15.09756098,15.12195122,6.585365854,6.512195122,1,1993,MIA,0,FALSE,FALSE,0.592592593,0
85.36585366,53.65853659,3.853658537,3.731707317,11.48780488,10.36585366,1,1993,CLE,0,TRUE,TRUE,0.592592593,0
87.80487805,75.6097561,2.12195122,1.487804878,14.19512195,11.92682927,2,1993,CHI,0,TRUE,TRUE,0.592592593,0
56.09756098,36.58536585,7.902439024,8.048780488,5.951219512,6.585365854,1,1993,ATL,0,TRUE,TRUE,0.592592593,0
73.17073171,51.2195122,4.073170732,3.804878049,9.365853659,9.12195122,2,1993,NYK,0,TRUE,TRUE,0.592592593,0
68.29268293,34.14634146,8.463414634,8.951219512,6.829268293,6.902439024,1,1993,HOU,0,TRUE,FALSE,0.592592593,1
68.29268293,46.34146341,4.463414634,5.097560976,6.829268293,4.585365854,2,1993,SEA,0,TRUE,TRUE,0.592592593,0
82.92682927,41.46341463,7.024390244,6.951219512,11.29268293,8.414634146,2,1993,BOS,0,TRUE,TRUE,0.592592593,0
21.95121951,14.63414634,8.390243902,9.317073171,1.951219512,1.926829268,0,1993,MIN,0,FALSE,FALSE,0.592592593,0
60.97560976,56.09756098,5.292682927,5.634146341,6.707317073,6.780487805,2,1993,DET,0,FALSE,TRUE,0.592592593,1
60.97560976,14.63414634,9.414634146,9.512195122,7.975609756,8.243902439,1,1993,MIL,0,FALSE,TRUE,0.592592593,1
43.90243902,14.63414634,11.46341463,14.14634146,3.829268293,4.12195122,0,1993,DEN,0,FALSE,FALSE,0.592592593,0
36.58536585,17.07317073,12.87804878,12.58536585,2.87804878,2.951219512,0,1993,DAL,0,FALSE,FALSE,0.592592593,0
87.80487805,41.46341463,5.073170732,5,14.17073171,11.73170732,2,1993,PHX,0,TRUE,TRUE,0.592592593,0
63.41463415,34.14634146,6.414634146,6.268292683,8.829268293,8.951219512,2,1993,IND,0,TRUE,TRUE,0.592592593,0
80.48780488,58.53658537,4.048780488,3.902439024,13.41463415,13.6097561,2,1993,POR,0,TRUE,TRUE,0.592592593,0
53.65853659,53.65853659,5.951219512,5.902439024,6.243902439,5.292682927,1,1994,CHA,0,FALSE,TRUE,0.592592593,1
75.6097561,63.41463415,2.951219512,3.243902439,10.29268293,8.219512195,2,1994,CHI,0,TRUE,TRUE,0.592592593,0
60.97560976,43.90243902,8.829268293,8.780487805,7.463414634,6.926829268,1,1994,ATL,0,TRUE,TRUE,0.592592593,0
65.85365854,34.14634146,6.756097561,6.853658537,10.43902439,10.68292683,2,1994,IND,0,TRUE,TRUE,0.592592593,0
68.29268293,48.7804878,7.463414634,7.170731707,8.341463415,7.609756098,2,1994,BOS,0,FALSE,TRUE,0.592592593,1
90.24390244,56.09756098,5.463414634,5.097560976,11.51219512,4.682926829,2,1994,NYK,0,TRUE,TRUE,0.592592593,0
48.7804878,46.34146341,5.195121951,5.87804878,5.634146341,5.512195122,2,1994,LAK,0,FALSE,TRUE,0.592592593,1
85.36585366,65.85365854,2.170731707,2.195121951,11.82926829,12.12195122,2,1994,PHX,0,TRUE,TRUE,0.592592593,0
39.02439024,21.95121951,8.682926829,9.756097561,6.609756098,6.707317073,0,1994,SAC,0,FALSE,FALSE,0.592592593,0
68.29268293,19.51219512,10.70731707,11.24390244,8.219512195,7.56097561,0,1994,DEN,0,TRUE,FALSE,0.592592593,1
68.29268293,29.26829268,8.12195122,9.634146341,6.536585366,6.268292683,1,1994,DET,0,FALSE,FALSE,0.592592593,0
26.82926829,19.51219512,9.414634146,12.26829268,2.219512195,2.463414634,0,1994,MIN,0,FALSE,FALSE,0.592592593,0
63.41463415,24.3902439,7.073170732,7.951219512,5.658536585,5.926829268,1,1994,MIA,0,TRUE,TRUE,0.592592593,0
65.85365854,34.14634146,8,7.926829268,9.463414634,7.43902439,0,1994,ORL,0,TRUE,FALSE,0.592592593,1
65.85365854,34.14634146,7.292682927,7.073170732,6.658536585,6.43902439,2,1994,LAC,0,FALSE,TRUE,0.592592593,1
73.17073171,51.2195122,5.804878049,5.975609756,8.780487805,8.804878049,2,1994,POR,0,TRUE,TRUE,0.592592593,0
85.36585366,46.34146341,3.829268293,3.634146341,13.19512195,10.82926829,2,1994,CLE,0,TRUE,TRUE,0.592592593,0
43.90243902,24.3902439,8.390243902,9.926829268,5.609756098,5.658536585,0,1994,MIL,0,FALSE,FALSE,0.592592593,0
75.6097561,58.53658537,5.341463415,5.048780488,8.585365854,8.707317073,1,1994,HOU,0,TRUE,TRUE,0.592592593,0
63.41463415,41.46341463,5.87804878,6.756097561,8.365853659,8.43902439,2,1994,NJN,0,TRUE,TRUE,0.592592593,0
68.29268293,46.34146341,5.292682927,5.951219512,9.268292683,8.12195122,2,1994,UTA,0,TRUE,TRUE,0.592592593,0
17.07317073,9.756097561,18.6097561,18.48780488,1.170731707,1.317073171,0,1994,DAL,0,FALSE,FALSE,0.592592593,0
75.6097561,43.90243902,6.487804878,6.731707317,8.341463415,7.975609756,2,1994,SAN,0,TRUE,TRUE,0.592592593,0
46.34146341,36.58536585,6,6.634146341,5.951219512,5.12195122,1,1994,GSW,0,TRUE,FALSE,0.592592593,1
36.58536585,26.82926829,10.46341463,11.65853659,4.170731707,4.536585366,0,1994,PHI,0,FALSE,FALSE,0.592592593,0
36.58536585,17.07317073,10.7804878,12.51219512,3.829268293,4.12195122,0,1994,WAS,0,FALSE,FALSE,0.592592593,0
80.48780488,53.65853659,3.414634146,3.609756098,13.51219512,12.75609756,2,1994,SEA,0,TRUE,TRUE,0.592592593,0
78.04878049,56.09756098,4.780487805,4.414634146,9.780487805,9.585365854,2,1995,SAN,0,TRUE,TRUE,0.592592593,0
70.73170732,51.2195122,6.634146341,6.756097561,9.414634146,6.731707317,1,1995,GSW,0,FALSE,TRUE,0.592592593,1
41.46341463,17.07317073,12.95121951,14.80487805,4.414634146,4,0,1995,WAS,0,FALSE,FALSE,0.592592593,0
75.6097561,46.34146341,5.56097561,4.975609756,10.04878049,8.536585366,1,1995,ORL,0,TRUE,TRUE,0.592592593,0
80.48780488,48.7804878,5.390243902,5.243902439,11.2195122,8.658536585,2,1995,UTA,0,TRUE,TRUE,0.592592593,0
53.65853659,48.7804878,4.926829268,5.731707317,9.219512195,8.609756098,1,1995,MIA,0,FALSE,TRUE,0.592592593,1
68.29268293,34.14634146,7.146341463,6.951219512,7.804878049,7.975609756,1,1995,DEN,0,TRUE,TRUE,0.592592593,0
31.70731707,17.07317073,6.609756098,10.46341463,2.195121951,2.56097561,0,1995,MIN,0,FALSE,FALSE,0.592592593,0
43.90243902,34.14634146,9.048780488,9.43902439,3.219512195,3.365853659,1,1995,BOS,0,TRUE,FALSE,0.592592593,1
78.04878049,60.97560976,4.56097561,4.170731707,12.04878049,10.95121951,2,1995,NYK,0,TRUE,TRUE,0.592592593,0
41.46341463,24.3902439,7.097560976,9.756097561,3.365853659,3.731707317,1,1995,LAC,0,FALSE,FALSE,0.592592593,0
73.17073171,41.46341463,6.097560976,5.731707317,9.56097561,9.609756098,2,1995,POR,0,TRUE,TRUE,0.592592593,0
24.3902439,24.3902439,9.219512195,11.29268293,2.048780488,2.731707317,0,1995,DET,0,FALSE,FALSE,0.592592593,0
51.2195122,29.26829268,7.609756098,9.804878049,4.780487805,4.926829268,1,1995,LAK,0,TRUE,TRUE,0.592592593,0
87.80487805,51.2195122,4.902439024,4.951219512,12.17073171,10.31707317,2,1995,ATL,0,TRUE,TRUE,0.592592593,0
70.73170732,43.90243902,4.975609756,4.951219512,9.731707317,7.390243902,2,1995,IND,0,TRUE,TRUE,0.592592593,0
48.7804878,19.51219512,11.68292683,12.12195122,4.585365854,4.56097561,0,1995,SAC,0,FALSE,FALSE,0.592592593,0
87.80487805,48.7804878,6.097560976,5.87804878,10.63414634,8.024390244,2,1995,PHX,0,TRUE,TRUE,0.592592593,0
85.36585366,56.09756098,4.682926829,5,10.12195122,10.31707317,2,1995,HOU,0,TRUE,TRUE,0.592592593,0
70.73170732,39.02439024,6.975609756,7.56097561,10.87804878,8.756097561,2,1995,NJN,0,FALSE,TRUE,0.592592593,1
36.58536585,24.3902439,12.14634146,14.46341463,3.43902439,3.365853659,0,1995,PHI,0,FALSE,FALSE,0.592592593,0
26.82926829,21.95121951,5.12195122,9.634146341,2.731707317,3.707317073,0,1995,MIL,0,FALSE,FALSE,0.592592593,0
75.6097561,58.53658537,5.243902439,5.585365854,9.609756098,10,2,1995,CHI,0,TRUE,TRUE,0.592592593,0
68.29268293,31.70731707,8.804878049,9.097560976,9.048780488,8.463414634,1,1995,CHA,0,TRUE,TRUE,0.592592593,0
75.6097561,39.02439024,5.073170732,5.317073171,11.53658537,8.341463415,2,1995,CLE,0,TRUE,TRUE,0.592592593,0
90.24390244,63.41463415,3.365853659,3.317073171,14.07317073,10.2195122,2,1995,SEA,0,TRUE,TRUE,0.592592593,0
14.63414634,17.07317073,10.82926829,11.43902439,1.170731707,0.756097561,0,1995,DAL,0,FALSE,FALSE,0.592592593,0
58.53658537,43.90243902,5.243902439,5.512195122,6.829268293,5.731707317,2,1996,ATL,0,TRUE,TRUE,0.551724138,0
80.48780488,46.34146341,4.658536585,5.609756098,9.341463415,7.804878049,2,1996,IND,0,TRUE,TRUE,0.551724138,0
31.70731707,9.756097561,12.12195122,13.31707317,3.804878049,3.804878049,0,1996,LAC,0,FALSE,FALSE,0.551724138,0
78.04878049,65.85365854,3.682926829,3.902439024,8.268292683,7.390243902,2,1996,PHX,0,TRUE,TRUE,0.551724138,0
34.14634146,24.3902439,8.317073171,8.756097561,3.073170732,3.170731707,0,1996,PHI,0,FALSE,FALSE,0.551724138,0
31.70731707,19.51219512,6.146341463,8.585365854,2.268292683,1.926829268,0,1996,WAS,0,FALSE,FALSE,0.551724138,0
48.7804878,36.58536585,7.390243902,7.975609756,5.170731707,5.341463415,1,1996,BOS,0,FALSE,TRUE,0.551724138,1
53.65853659,29.26829268,7.804878049,8.170731707,3.56097561,3.170731707,0,1996,MIL,0,FALSE,FALSE,0.551724138,0
53.65853659,14.63414634,8.048780488,11.92682927,4.048780488,4.024390244,0,1996,DET,0,TRUE,FALSE,0.551724138,1
70.73170732,63.41463415,5.512195122,5.341463415,6.975609756,6.780487805,2,1996,NYK,0,TRUE,TRUE,0.551724138,0
80.48780488,70.73170732,2.024390244,1.87804878,9.87804878,9.585365854,2,1996,SAN,0,TRUE,TRUE,0.551724138,0
46.34146341,41.46341463,6.756097561,7.609756098,4.585365854,4.609756098,0,1996,DAL,0,FALSE,FALSE,0.551724138,0
70.73170732,46.34146341,5.707317073,6.975609756,6.658536585,6.780487805,1,1996,LAK,0,TRUE,TRUE,0.551724138,0
56.09756098,43.90243902,7.902439024,7.87804878,8.292682927,7.43902439,2,1996,DEN,0,FALSE,TRUE,0.551724138,1
80.48780488,65.85365854,4.073170732,3.926829268,15.07317073,12.90243902,2,1996,UTA,0,TRUE,TRUE,0.551724138,0
78.04878049,60.97560976,4,3.926829268,11.92682927,11.7804878,2,1996,SEA,0,TRUE,TRUE,0.551724138,0
60.97560976,53.65853659,5.609756098,6.243902439,6.536585366,6.682926829,2,1996,HOU,0,TRUE,TRUE,0.551724138,0
36.58536585,26.82926829,9.43902439,10.36585366,3.853658537,3.87804878,1,1996,GSW,0,FALSE,FALSE,0.551724138,0
68.29268293,46.34146341,4.853658537,4.829268293,11.12195122,9.024390244,2,1996,CHI,0,TRUE,TRUE,0.551724138,0
70.73170732,51.2195122,5.487804878,5.609756098,8.536585366,8.048780488,1,1996,CHA,0,FALSE,TRUE,0.551724138,1
95.12195122,43.90243902,3.951219512,5.292682927,15.04878049,12.29268293,2,1996,ORL,0,TRUE,TRUE,0.551724138,0
63.41463415,41.46341463,4.487804878,6.390243902,7.487804878,6.487804878,2,1996,CLE,0,TRUE,TRUE,0.551724138,0
65.85365854,29.26829268,8,7.975609756,6,5.731707317,0,1996,SAC,0,TRUE,FALSE,0.551724138,1
31.70731707,19.51219512,10.58536585,12.19512195,2.195121951,2.341463415,0,1996,MIN,0,FALSE,FALSE,0.551724138,0
63.41463415,43.90243902,5.292682927,5.170731707,10.24390244,9.390243902,2,1996,POR,0,TRUE,TRUE,0.551724138,0
5,5,0,0,0,0,0,1996,VAN,1,FALSE,FALSE,0.551724138,0
5,5,0,0,0,0,0,1996,TRN,1,FALSE,FALSE,0.551724138,0
48.7804878,24.3902439,6.024390244,7.56097561,4.170731707,4.195121951,1,1996,NJN,0,FALSE,FALSE,0.551724138,0
53.65853659,24.3902439,8.414634146,9.341463415,7.317073171,6.853658537,1,1996,MIA,0,TRUE,FALSE,0.551724138,1
26.82926829,17.07317073,13.3902439,13.29268293,2.073170732,2.56097561,0,1997,PHI,0,FALSE,FALSE,0.551724138,0
34.14634146,26.82926829,8.975609756,9.170731707,2.926829268,3.073170732,0,1997,MIL,0,FALSE,FALSE,0.551724138,0
36.58536585,14.63414634,9.87804878,12.14634146,2.975609756,3.073170732,0,1997,TRN,0,FALSE,FALSE,0.551724138,0
63.41463415,51.2195122,5.609756098,5.341463415,8.073170732,8.243902439,2,1997,NYK,0,TRUE,TRUE,0.551724138,0
43.90243902,36.58536585,9.195121951,9.048780488,4.243902439,4.512195122,1,1997,BOS,0,FALSE,FALSE,0.551724138,0
95.12195122,80.48780488,2.073170732,1.829268293,17.17073171,17.19512195,2,1997,CHI,0,TRUE,TRUE,0.551724138,0
90.24390244,56.09756098,5.512195122,5.43902439,11.2195122,10.65853659,2,1997,ORL,0,TRUE,TRUE,0.551724138,0
60.97560976,34.14634146,6.707317073,6.902439024,8.634146341,8.87804878,0,1997,WAS,0,TRUE,TRUE,0.551724138,0
58.53658537,26.82926829,8.487804878,9.146341463,5.902439024,5.975609756,1,1997,DEN,0,FALSE,FALSE,0.551724138,0
39.02439024,24.3902439,9,8.87804878,3.414634146,3.024390244,0,1997,DAL,0,FALSE,FALSE,0.551724138,0
82.92682927,51.2195122,4.56097561,4.195121951,12.87804878,11.46341463,2,1997,UTA,0,TRUE,TRUE,0.551724138,0
92.68292683,63.41463415,3.804878049,3.926829268,14.3902439,10.17073171,2,1997,SEA,0,TRUE,TRUE,0.551724138,0
73.17073171,39.02439024,5.073170732,5.585365854,8.512195122,7.170731707,1,1997,DET,0,TRUE,TRUE,0.551724138,0
78.04878049,48.7804878,3.902439024,3.87804878,8.341463415,8.073170732,2,1997,IND,0,FALSE,TRUE,0.551724138,1
65.85365854,51.2195122,4.341463415,5.097560976,6.658536585,6.414634146,2,1997,HOU,0,TRUE,TRUE,0.551724138,0
63.41463415,31.70731707,9.12195122,9.317073171,6.195121951,6.024390244,1,1997,SAC,0,FALSE,FALSE,0.551724138,0
56.09756098,31.70731707,7.487804878,7.512195122,5.024390244,5.219512195,0,1997,GSW,0,FALSE,FALSE,0.551724138,0
46.34146341,24.3902439,7.926829268,9.024390244,4.414634146,4.585365854,0,1997,LAC,0,TRUE,FALSE,0.551724138,1
